Host,Dopant,Eseg,fcc_facet,cn,pauly_eneg_host,pauly_eneg_dopant,diff_pauly_eneg,CEb_host,CEb_dopant,diff_CEb,diff_CEb/cn,gordy_eneg_host,gordy_eneg_dopant,diff_gordy_eneg,r_host,r_dopant,diff_r,EA_host,EA_dopant,diff_EA,IP_host,IP_dopant,diff_IP,CEb_host/CN,CEb_dopant/CN,CEb_host/sqrtCN,CEb_dopant/sqrtCN,diff_CEb/sqrtCN,CEb_host*CN,CEb_dopant*CN,diff_CEb*CN,density_host,density_dopant,diff_density,lattice_const_host,lattice_const_dopant,diff_lattice_const,dipole_polar_host,dipole_polar_dopant,diff_dipole_polar
Pt,W,1.81,110,7,2.2,1.7,0.5000000000000002,-5.42,-8.47,3.0500000000000007,0.43571428571428583,0.0260162601626016,0.0226277372262773,0.003388522936324301,1.77,1.93,-0.15999999999999992,2.128,0.81626,1.3117400000000001,8.95883,7.86403,1.094800000000001,-0.7742857142857142,-1.2100000000000002,-2.0485674437100116,-3.201359086388155,1.1527916426781433,-37.94,-59.290000000000006,21.35000000000001,21.45,19.3,2.1499999999999986,3.92,3.16,0.7599999999999998,48.0,68.0,-20.0
Pt,Ta,1.68,110,7,2.2,1.5,0.7000000000000002,-5.42,-8.58,3.16,0.45142857142857146,0.0260162601626016,0.0202054794520548,0.0058107807105468,1.77,2.0,-0.22999999999999998,2.128,0.322,1.806,8.95883,7.54957,1.4092600000000006,-0.7742857142857142,-1.2257142857142858,-2.0485674437100116,-3.2429351784191693,1.1943677347091577,-37.94,-60.06,22.120000000000005,21.45,16.654,4.795999999999999,3.92,3.31,0.6099999999999999,48.0,74.0,-26.0
Rh,V,1.01,110,7,2.28,1.63,0.6499999999999999,-5.7,-5.25,-0.4500000000000002,-0.06428571428571431,0.0243999999999999,0.0220149253731343,0.002385074626865602,1.73,1.71,0.020000000000000018,1.137,0.525,0.612,7.4589,6.746187,0.7127129999999999,-0.8142857142857143,-0.75,-2.1543974961525953,-1.9843134832984428,-0.17008401285415253,-39.9,-36.75,-3.1499999999999986,12.41,6.11,6.3,3.8,3.02,0.7799999999999998,66.0,87.0,-21.0
Rh,Cr,0.723,110,7,2.28,1.66,0.6199999999999999,-5.7,-4.05,-1.6500000000000004,-0.23571428571428577,0.0243999999999999,0.021311475409836,0.0030885245901639026,1.73,1.66,0.07000000000000006,1.137,0.665999999999999,0.471000000000001,7.4589,6.76651,0.6923899999999996,-0.8142857142857143,-0.5785714285714285,-2.1543974961525953,-1.5307561156873701,-0.6236413804652252,-39.9,-28.349999999999998,-11.55,12.41,7.18,5.23,3.8,2.88,0.9199999999999999,66.0,83.0,-17.0
Rh,Fe,0.408,110,7,2.28,1.83,0.44999999999999973,-5.7,-4.89,-0.8100000000000005,-0.11571428571428578,0.0243999999999999,0.0293103448275862,-0.004910344827586299,1.73,1.56,0.16999999999999993,1.137,0.151,0.986,7.4589,7.9024678,-0.4435678000000003,-0.8142857142857143,-0.6985714285714285,-2.1543974961525953,-1.848246273015121,-0.30615122313747434,-39.9,-34.23,-5.670000000000002,12.41,7.874,4.5360000000000005,3.8,2.87,0.9299999999999997,66.0,62.0,4.0
Rh,Nb,1.14,110,7,2.28,1.6,0.6799999999999997,-5.7,-6.79,1.0899999999999999,0.1557142857142857,0.0243999999999999,0.0166666666666666,0.0077333333333333,1.73,1.98,-0.25,1.137,0.917406,0.21959399999999996,7.4589,6.75885,0.7000500000000001,-0.8142857142857143,-0.97,-2.1543974961525953,-2.5663787717326527,0.41198127558005737,-39.9,-47.53,7.630000000000003,12.41,8.57,3.84,3.8,3.3,0.5,66.0,98.0,-32.0
Rh,Mo,1.23,110,7,2.28,2.16,0.11999999999999966,-5.7,-6.35,0.6499999999999995,0.09285714285714278,0.0243999999999999,0.0188405797101449,0.005559420289855,1.73,1.9,-0.16999999999999993,1.137,0.748,0.389,7.4589,7.09243,0.36646999999999963,-0.8142857142857143,-0.9071428571428571,-2.1543974961525953,-2.400074403608593,0.24567690745599746,-39.9,-44.449999999999996,4.549999999999997,12.41,10.22,2.1899999999999995,3.8,3.15,0.6499999999999999,66.0,87.0,-21.0
Rh,W,1.5,110,7,2.28,1.7,0.5799999999999998,-5.7,-8.47,2.7700000000000005,0.3957142857142858,0.0243999999999999,0.0226277372262773,0.0017722627737226,1.73,1.93,-0.19999999999999996,1.137,0.81626,0.32074,7.4589,7.86403,-0.40512999999999977,-0.8142857142857143,-1.2100000000000002,-2.1543974961525953,-3.201359086388155,1.0469615902355596,-39.9,-59.290000000000006,19.390000000000008,12.41,19.3,-6.890000000000001,3.8,3.16,0.6399999999999997,66.0,68.0,-2.0
Rh,Ta,1.4,110,7,2.28,1.5,0.7799999999999998,-5.7,-8.58,2.88,0.4114285714285714,0.0243999999999999,0.0202054794520548,0.004194520547945099,1.73,2.0,-0.27,1.137,0.322,0.815,7.4589,7.54957,-0.09067000000000025,-0.8142857142857143,-1.2257142857142858,-2.1543974961525953,-3.2429351784191693,1.088537682266574,-39.9,-60.06,20.160000000000004,12.41,16.654,-4.244,3.8,3.31,0.48999999999999977,66.0,74.0,-8.0
Ir,V,0.58,110,7,2.2,1.63,0.5700000000000003,-7.19,-5.25,-1.9400000000000004,-0.2771428571428572,0.0290983606557376,0.0220149253731343,0.007083435282603301,1.8,1.71,0.09000000000000008,1.5638,0.525,1.0388000000000002,8.96702,6.746187,2.220833,-1.0271428571428571,-0.75,-2.717564560936344,-1.9843134832984428,-0.7332510776379011,-50.330000000000005,-36.75,-13.580000000000005,22.42,6.11,16.310000000000002,3.84,3.02,0.8199999999999998,54.0,87.0,-33.0
Ir,Cr,0.311,110,7,2.2,1.66,0.5400000000000003,-7.19,-4.05,-3.1400000000000006,-0.4485714285714287,0.0290983606557376,0.021311475409836,0.0077868852459016015,1.8,1.66,0.14000000000000012,1.5638,0.665999999999999,0.897800000000001,8.96702,6.76651,2.2005099999999995,-1.0271428571428571,-0.5785714285714285,-2.717564560936344,-1.5307561156873701,-1.1868084452489738,-50.330000000000005,-28.349999999999998,-21.980000000000008,22.42,7.18,15.240000000000002,3.84,2.88,0.96,54.0,83.0,-29.0
Ir,Fe,-0.26,110,7,2.2,1.83,0.3700000000000001,-7.19,-4.89,-2.3000000000000007,-0.3285714285714287,0.0290983606557376,0.0293103448275862,-0.00021198417184859972,1.8,1.56,0.24,1.5638,0.151,1.4128,8.96702,7.9024678,1.0645521999999996,-1.0271428571428571,-0.6985714285714285,-2.717564560936344,-1.848246273015121,-0.8693182879212229,-50.330000000000005,-34.23,-16.10000000000001,22.42,7.874,14.546000000000003,3.84,2.87,0.9699999999999998,54.0,62.0,-8.0
Ir,Nb,0.226,110,7,2.2,1.6,0.6000000000000001,-7.19,-6.79,-0.40000000000000036,-0.0571428571428572,0.0290983606557376,0.0166666666666666,0.012431693989071,1.8,1.98,-0.17999999999999994,1.5638,0.917406,0.646394,8.96702,6.75885,2.20817,-1.0271428571428571,-0.97,-2.717564560936344,-2.5663787717326527,-0.1511857892036912,-50.330000000000005,-47.53,-2.8000000000000043,22.42,8.57,13.850000000000001,3.84,3.3,0.54,54.0,98.0,-44.0
Ir,Mo,0.574,110,7,2.2,2.16,0.040000000000000036,-7.19,-6.35,-0.8400000000000007,-0.1200000000000001,0.0290983606557376,0.0188405797101449,0.010257780945592699,1.8,1.9,-0.09999999999999987,1.5638,0.748,0.8158000000000001,8.96702,7.09243,1.8745899999999995,-1.0271428571428571,-0.9071428571428571,-2.717564560936344,-2.400074403608593,-0.3174901573277511,-50.330000000000005,-44.449999999999996,-5.88000000000001,22.42,10.22,12.200000000000001,3.84,3.15,0.69,54.0,87.0,-33.0
Ir,W,0.837,110,7,2.2,1.7,0.5000000000000002,-7.19,-8.47,1.2800000000000002,0.18285714285714288,0.0290983606557376,0.0226277372262773,0.006470623429460299,1.8,1.93,-0.1299999999999999,1.5638,0.81626,0.7475400000000001,8.96702,7.86403,1.1029900000000001,-1.0271428571428571,-1.2100000000000002,-2.717564560936344,-3.201359086388155,0.483794525451811,-50.330000000000005,-59.290000000000006,8.96,22.42,19.3,3.120000000000001,3.84,3.16,0.6799999999999997,54.0,68.0,-14.0
Ir,Ta,0.537,110,7,2.2,1.5,0.7000000000000002,-7.19,-8.58,1.3899999999999997,0.19857142857142854,0.0290983606557376,0.0202054794520548,0.008892881203682798,1.8,2.0,-0.19999999999999996,1.5638,0.322,1.2418,8.96702,7.54957,1.4174499999999997,-1.0271428571428571,-1.2257142857142858,-2.717564560936344,-3.2429351784191693,0.5253706174828254,-50.330000000000005,-60.06,9.729999999999997,22.42,16.654,5.766000000000002,3.84,3.31,0.5299999999999998,54.0,74.0,-20.0
Pd,Sc,0.366,111,9,2.2,1.36,0.8400000000000001,-3.74,-4.2,0.45999999999999996,0.05111111111111111,0.054166667,0.0179054054054054,0.0362612615945946,1.69,1.84,-0.15000000000000013,0.562,0.188,0.37400000000000005,8.33686,6.56149,1.7753699999999997,-0.41555555555555557,-0.4666666666666667,-1.2466666666666668,-1.4000000000000001,0.15333333333333332,-33.660000000000004,-37.800000000000004,4.140000000000001,12.02,2.99,9.03,3.89,3.31,0.5800000000000001,26.14,97.0,-70.86
Pd,Ti,0.714,111,9,2.2,1.54,0.6600000000000001,-3.74,-5.4,1.6600000000000001,0.18444444444444447,0.054166667,0.0205882352941176,0.0335784317058824,1.69,1.76,-0.07000000000000006,0.562,0.079,0.48300000000000004,8.33686,6.82812,1.5087399999999995,-0.41555555555555557,-0.6000000000000001,-1.2466666666666668,-1.8,0.5533333333333332,-33.660000000000004,-48.6,14.939999999999998,12.02,4.54,7.4799999999999995,3.89,2.95,0.94,26.14,100.0,-73.86
Pd,Co,0.366,111,9,2.2,1.88,0.3200000000000003,-3.74,-5.07,1.33,0.14777777777777779,0.054166667,0.0319819819819819,0.022184685018018103,1.69,1.52,0.16999999999999993,0.562,0.66225646,-0.10025645999999999,8.33686,7.88101,0.45584999999999987,-0.41555555555555557,-0.5633333333333334,-1.2466666666666668,-1.6900000000000002,0.44333333333333336,-33.660000000000004,-45.63,11.969999999999999,12.02,8.9,3.119999999999999,3.89,2.51,1.3800000000000003,26.14,55.0,-28.86
Pd,Y,-0.161,111,9,2.2,1.22,0.9800000000000002,-3.74,-4.21,0.46999999999999975,0.0522222222222222,0.054166667,0.0162576687116564,0.0379089982883436,1.69,2.12,-0.43000000000000016,0.562,0.307,0.25500000000000006,8.33686,6.21726,2.1196,-0.41555555555555557,-0.4677777777777778,-1.2466666666666668,-1.4033333333333333,0.1566666666666665,-33.660000000000004,-37.89,4.229999999999997,12.02,4.47,7.55,3.89,3.65,0.2400000000000002,26.14,162.0,-135.86
Pd,Zr,0.822,111,9,2.2,1.33,0.8700000000000001,-3.74,-6.27,2.5299999999999994,0.28111111111111103,0.054166667,0.0181818181818181,0.0359848488181819,1.69,2.06,-0.3700000000000001,0.562,0.426,0.13600000000000007,8.33686,6.6339,1.70296,-0.41555555555555557,-0.6966666666666667,-1.2466666666666668,-2.09,0.843333333333333,-33.660000000000004,-56.42999999999999,22.76999999999999,12.02,6.506,5.513999999999999,3.89,3.23,0.6600000000000001,26.14,112.0,-85.86
Pd,Tc,0.786,111,9,2.2,2.1,0.10000000000000009,-3.74,-6.09,2.3499999999999996,0.26111111111111107,0.054166667,0.025390625,0.028776042,1.69,1.83,-0.14000000000000012,0.562,0.55,0.01200000000000001,8.33686,7.119381,1.217479,-0.41555555555555557,-0.6766666666666666,-1.2466666666666668,-2.03,0.783333333333333,-33.660000000000004,-54.81,21.15,12.02,11.5,0.5199999999999996,3.89,2.74,1.15,26.14,79.0,-52.86
Pd,Ru,0.438,111,9,2.2,2.2,0.0,-3.74,-6.88,3.1399999999999997,0.34888888888888886,0.054166667,0.0231999999999999,0.0309666670000001,1.69,1.78,-0.09000000000000008,0.562,1.05,-0.488,8.33686,7.3605,0.9763599999999997,-0.41555555555555557,-0.7644444444444445,-1.2466666666666668,-2.2933333333333334,1.0466666666666666,-33.660000000000004,-61.92,28.259999999999998,12.02,12.41,-0.39000000000000057,3.89,2.7,1.19,26.14,72.0,-45.86
Pd,Hf,0.894,111,9,2.2,1.3,0.9000000000000001,-3.74,-6.48,2.74,0.30444444444444446,0.054166667,0.0184210526315789,0.0357456143684211,1.69,2.08,-0.3900000000000001,0.562,0.0139999999999999,0.5480000000000002,8.33686,6.82507,1.5117899999999995,-0.41555555555555557,-0.7200000000000001,-1.2466666666666668,-2.16,0.9133333333333333,-33.660000000000004,-58.32000000000001,24.660000000000004,12.02,13.31,-1.290000000000001,3.89,3.2,0.69,26.14,103.0,-76.86
Pd,Re,0.894,111,9,2.2,1.9,0.30000000000000027,-3.74,-7.79,4.05,0.44999999999999996,0.054166667,0.0248091603053435,0.0293575066946565,1.69,1.88,-0.18999999999999995,0.562,0.15,0.41200000000000003,8.33686,7.83352,0.5033399999999997,-0.41555555555555557,-0.8655555555555555,-1.2466666666666668,-2.5966666666666667,1.3499999999999999,-33.660000000000004,-70.11,36.449999999999996,12.02,21.02,-9.0,3.89,2.76,1.1300000000000003,26.14,62.0,-35.86
Pd,Os,0.822,111,9,2.2,2.2,0.0,-3.74,-8.3,4.5600000000000005,0.5066666666666667,0.054166667,0.0263565891472867,0.027810077852713302,1.69,1.85,-0.16000000000000014,0.562,1.1,-0.538,8.33686,8.43823,-0.10137000000000107,-0.41555555555555557,-0.9222222222222223,-1.2466666666666668,-2.766666666666667,1.5200000000000002,-33.660000000000004,-74.7,41.04,12.02,22.57,-10.55,3.89,2.74,1.15,26.14,57.0,-30.86
Pt,Sc,0.986,111,9,2.2,1.36,0.8400000000000001,-5.42,-4.2,-1.2199999999999998,-0.13555555555555554,0.0260162601626016,0.0179054054054054,0.008110854757196202,1.77,1.84,-0.07000000000000006,2.128,0.188,1.9400000000000002,8.95883,6.56149,2.3973400000000007,-0.6022222222222222,-0.4666666666666667,-1.8066666666666666,-1.4000000000000001,-0.4066666666666665,-48.78,-37.800000000000004,-10.979999999999997,21.45,2.99,18.46,3.92,3.31,0.6099999999999999,48.0,97.0,-49.0
Pt,Ti,1.66,111,9,2.2,1.54,0.6600000000000001,-5.42,-5.4,-0.019999999999999574,-0.002222222222222175,0.0260162601626016,0.0205882352941176,0.005428024868484,1.77,1.76,0.010000000000000009,2.128,0.079,2.049,8.95883,6.82812,2.1307100000000005,-0.6022222222222222,-0.6000000000000001,-1.8066666666666666,-1.8,-0.006666666666666599,-48.78,-48.6,-0.17999999999999972,21.45,4.54,16.91,3.92,2.95,0.9699999999999998,48.0,100.0,-52.0
Pt,Co,1.2,111,9,2.2,1.88,0.3200000000000003,-5.42,-5.07,-0.34999999999999964,-0.03888888888888885,0.0260162601626016,0.0319819819819819,-0.0059657218193802965,1.77,1.52,0.25,2.128,0.66225646,1.46574354,8.95883,7.88101,1.0778200000000009,-0.6022222222222222,-0.5633333333333334,-1.8066666666666666,-1.6900000000000002,-0.11666666666666647,-48.78,-45.63,-3.1499999999999986,21.45,8.9,12.549999999999999,3.92,2.51,1.4100000000000001,48.0,55.0,-7.0
Pt,Y,-0.0719,111,9,2.2,1.22,0.9800000000000002,-5.42,-4.21,-1.21,-0.13444444444444445,0.0260162601626016,0.0162576687116564,0.009758591450945202,1.77,2.12,-0.3500000000000001,2.128,0.307,1.8210000000000002,8.95883,6.21726,2.741570000000001,-0.6022222222222222,-0.4677777777777778,-1.8066666666666666,-1.4033333333333333,-0.4033333333333333,-48.78,-37.89,-10.89,21.45,4.47,16.98,3.92,3.65,0.27,48.0,162.0,-114.0
Pt,Zr,1.25,111,9,2.2,1.33,0.8700000000000001,-5.42,-6.27,0.8499999999999996,0.0944444444444444,0.0260162601626016,0.0181818181818181,0.0078344419807835,1.77,2.06,-0.29000000000000004,2.128,0.426,1.7020000000000002,8.95883,6.6339,2.324930000000001,-0.6022222222222222,-0.6966666666666667,-1.8066666666666666,-2.09,0.2833333333333332,-48.78,-56.42999999999999,7.6499999999999915,21.45,6.506,14.943999999999999,3.92,3.23,0.69,48.0,112.0,-64.0
Pt,Tc,1.63,111,9,2.2,2.1,0.10000000000000009,-5.42,-6.09,0.6699999999999999,0.07444444444444444,0.0260162601626016,0.025390625,0.0006256351626016017,1.77,1.83,-0.06000000000000005,2.128,0.55,1.578,8.95883,7.119381,1.839449000000001,-0.6022222222222222,-0.6766666666666666,-1.8066666666666666,-2.03,0.22333333333333316,-48.78,-54.81,6.030000000000001,21.45,11.5,9.95,3.92,2.74,1.1799999999999997,48.0,79.0,-31.0
Pt,Ru,1.28,111,9,2.2,2.2,0.0,-5.42,-6.88,1.46,0.1622222222222222,0.0260162601626016,0.0231999999999999,0.0028162601626017005,1.77,1.78,-0.010000000000000009,2.128,1.05,1.078,8.95883,7.3605,1.5983300000000007,-0.6022222222222222,-0.7644444444444445,-1.8066666666666666,-2.2933333333333334,0.4866666666666668,-48.78,-61.92,13.14,21.45,12.41,9.04,3.92,2.7,1.2199999999999998,48.0,72.0,-24.0
Pt,Hf,1.43,111,9,2.2,1.3,0.9000000000000001,-5.42,-6.48,1.0600000000000005,0.11777777777777783,0.0260162601626016,0.0184210526315789,0.007595207531022701,1.77,2.08,-0.31000000000000005,2.128,0.0139999999999999,2.1140000000000003,8.95883,6.82507,2.1337600000000005,-0.6022222222222222,-0.7200000000000001,-1.8066666666666666,-2.16,0.3533333333333335,-48.78,-58.32000000000001,9.540000000000006,21.45,13.31,8.139999999999999,3.92,3.2,0.7199999999999998,48.0,103.0,-55.0
Pt,Re,1.72,111,9,2.2,1.9,0.30000000000000027,-5.42,-7.79,2.37,0.26333333333333336,0.0260162601626016,0.0248091603053435,0.001207099857258101,1.77,1.88,-0.10999999999999988,2.128,0.15,1.9780000000000002,8.95883,7.83352,1.1253100000000007,-0.6022222222222222,-0.8655555555555555,-1.8066666666666666,-2.5966666666666667,0.79,-48.78,-70.11,21.33,21.45,21.02,0.4299999999999997,3.92,2.76,1.1600000000000001,48.0,62.0,-14.0
Pt,Os,1.46,111,9,2.2,2.2,0.0,-5.42,-8.3,2.880000000000001,0.32000000000000006,0.0260162601626016,0.0263565891472867,-0.0003403289846850982,1.77,1.85,-0.08000000000000007,2.128,1.1,1.028,8.95883,8.43823,0.5206,-0.6022222222222222,-0.9222222222222223,-1.8066666666666666,-2.766666666666667,0.9600000000000004,-48.78,-74.7,25.92,21.45,22.57,-1.120000000000001,3.92,2.74,1.1799999999999997,48.0,57.0,-9.0
Rh,Sc,0.283,111,9,2.28,1.36,0.9199999999999997,-5.7,-4.2,-1.5,-0.16666666666666666,0.0243999999999999,0.0179054054054054,0.0064945945945945015,1.73,1.84,-0.1100000000000001,1.137,0.188,0.9490000000000001,7.4589,6.56149,0.8974099999999998,-0.6333333333333333,-0.4666666666666667,-1.9000000000000001,-1.4000000000000001,-0.5,-51.300000000000004,-37.800000000000004,-13.5,12.41,2.99,9.42,3.8,3.31,0.48999999999999977,66.0,97.0,-31.0
Rh,Ti,1.04,111,9,2.28,1.54,0.7399999999999998,-5.7,-5.4,-0.2999999999999998,-0.03333333333333331,0.0243999999999999,0.0205882352941176,0.0038117647058822993,1.73,1.76,-0.030000000000000027,1.137,0.079,1.058,7.4589,6.82812,0.6307799999999997,-0.6333333333333333,-0.6000000000000001,-1.9000000000000001,-1.8,-0.10000000000000009,-51.300000000000004,-48.6,-2.700000000000003,12.41,4.54,7.87,3.8,2.95,0.8499999999999996,66.0,100.0,-34.0
Rh,Co,0.207,111,9,2.28,1.88,0.3999999999999999,-5.7,-5.07,-0.6299999999999999,-0.06999999999999999,0.0243999999999999,0.0319819819819819,-0.007581981981981997,1.73,1.52,0.20999999999999996,1.137,0.66225646,0.47474353999999996,7.4589,7.88101,-0.42211,-0.6333333333333333,-0.5633333333333334,-1.9000000000000001,-1.6900000000000002,-0.20999999999999996,-51.300000000000004,-45.63,-5.670000000000002,12.41,8.9,3.51,3.8,2.51,1.29,66.0,55.0,11.0
Rh,Y,-1.04,111,9,2.28,1.22,1.0599999999999998,-5.7,-4.21,-1.4900000000000002,-0.16555555555555557,0.0243999999999999,0.0162576687116564,0.008142331288343501,1.73,2.12,-0.3900000000000001,1.137,0.307,0.8300000000000001,7.4589,6.21726,1.2416400000000003,-0.6333333333333333,-0.4677777777777778,-1.9000000000000001,-1.4033333333333333,-0.4966666666666668,-51.300000000000004,-37.89,-13.410000000000004,12.41,4.47,7.94,3.8,3.65,0.1499999999999999,66.0,162.0,-96.0
Rh,Zr,0.524,111,9,2.28,1.33,0.9499999999999997,-5.7,-6.27,0.5699999999999994,0.06333333333333327,0.0243999999999999,0.0181818181818181,0.0062181818181818,1.73,2.06,-0.33000000000000007,1.137,0.426,0.7110000000000001,7.4589,6.6339,0.8250000000000002,-0.6333333333333333,-0.6966666666666667,-1.9000000000000001,-2.09,0.18999999999999972,-51.300000000000004,-56.42999999999999,5.129999999999988,12.41,6.506,5.904,3.8,3.23,0.5699999999999998,66.0,112.0,-46.0
Rh,Tc,1.2,111,9,2.28,2.1,0.17999999999999972,-5.7,-6.09,0.3899999999999997,0.0433333333333333,0.0243999999999999,0.025390625,-0.000990625000000099,1.73,1.83,-0.10000000000000009,1.137,0.55,0.587,7.4589,7.119381,0.3395190000000001,-0.6333333333333333,-0.6766666666666666,-1.9000000000000001,-2.03,0.12999999999999967,-51.300000000000004,-54.81,3.509999999999998,12.41,11.5,0.9100000000000001,3.8,2.74,1.0599999999999996,66.0,79.0,-13.0
Rh,Ru,1.0,111,9,2.28,2.2,0.07999999999999963,-5.7,-6.88,1.1799999999999997,0.13111111111111107,0.0243999999999999,0.0231999999999999,0.0011999999999999997,1.73,1.78,-0.050000000000000044,1.137,1.05,0.08699999999999997,7.4589,7.3605,0.09839999999999982,-0.6333333333333333,-0.7644444444444445,-1.9000000000000001,-2.2933333333333334,0.3933333333333333,-51.300000000000004,-61.92,10.619999999999997,12.41,12.41,0.0,3.8,2.7,1.0999999999999996,66.0,72.0,-6.0
Rh,Hf,0.726,111,9,2.28,1.3,0.9799999999999998,-5.7,-6.48,0.7800000000000002,0.0866666666666667,0.0243999999999999,0.0184210526315789,0.005978947368421,1.73,2.08,-0.3500000000000001,1.137,0.0139999999999999,1.1230000000000002,7.4589,6.82507,0.6338299999999997,-0.6333333333333333,-0.7200000000000001,-1.9000000000000001,-2.16,0.26,-51.300000000000004,-58.32000000000001,7.020000000000003,12.41,13.31,-0.9000000000000004,3.8,3.2,0.5999999999999996,66.0,103.0,-37.0
Rh,Re,1.3,111,9,2.28,1.9,0.3799999999999999,-5.7,-7.79,2.09,0.23222222222222222,0.0243999999999999,0.0248091603053435,-0.0004091603053435998,1.73,1.88,-0.1499999999999999,1.137,0.15,0.987,7.4589,7.83352,-0.3746200000000002,-0.6333333333333333,-0.8655555555555555,-1.9000000000000001,-2.5966666666666667,0.6966666666666665,-51.300000000000004,-70.11,18.809999999999995,12.41,21.02,-8.61,3.8,2.76,1.04,66.0,62.0,4.0
Rh,Os,1.12,111,9,2.28,2.2,0.07999999999999963,-5.7,-8.3,2.6000000000000005,0.288888888888889,0.0243999999999999,0.0263565891472867,-0.001956589147286799,1.73,1.85,-0.1200000000000001,1.137,1.1,0.03699999999999992,7.4589,8.43823,-0.9793300000000009,-0.6333333333333333,-0.9222222222222223,-1.9000000000000001,-2.766666666666667,0.8666666666666669,-51.300000000000004,-74.7,23.4,12.41,22.57,-10.16,3.8,2.74,1.0599999999999996,66.0,57.0,9.0
Ir,Sc,-0.165,111,9,2.2,1.36,0.8400000000000001,-7.19,-4.2,-2.99,-0.33222222222222225,0.0290983606557376,0.0179054054054054,0.0111929552503322,1.8,1.84,-0.040000000000000036,1.5638,0.188,1.3758000000000001,8.96702,6.56149,2.4055299999999997,-0.798888888888889,-0.4666666666666667,-2.396666666666667,-1.4000000000000001,-0.9966666666666668,-64.71000000000001,-37.800000000000004,-26.910000000000004,22.42,2.99,19.43,3.84,3.31,0.5299999999999998,54.0,97.0,-43.0
Ir,Ti,0.986,111,9,2.2,1.54,0.6600000000000001,-7.19,-5.4,-1.79,-0.1988888888888889,0.0290983606557376,0.0205882352941176,0.008510125361619998,1.8,1.76,0.040000000000000036,1.5638,0.079,1.4848000000000001,8.96702,6.82812,2.1388999999999996,-0.798888888888889,-0.6000000000000001,-2.396666666666667,-1.8,-0.5966666666666669,-64.71000000000001,-48.6,-16.110000000000007,22.42,4.54,17.880000000000003,3.84,2.95,0.8899999999999997,54.0,100.0,-46.0
Ir,Co,0.364,111,9,2.2,1.88,0.3200000000000003,-7.19,-5.07,-2.12,-0.23555555555555557,0.0290983606557376,0.0319819819819819,-0.0028836213262442983,1.8,1.52,0.28,1.5638,0.66225646,0.90154354,8.96702,7.88101,1.08601,-0.798888888888889,-0.5633333333333334,-2.396666666666667,-1.6900000000000002,-0.7066666666666668,-64.71000000000001,-45.63,-19.080000000000005,22.42,8.9,13.520000000000001,3.84,2.51,1.33,54.0,55.0,-1.0
Ir,Y,-1.89,111,9,2.2,1.22,0.9800000000000002,-7.19,-4.21,-2.9800000000000004,-0.33111111111111113,0.0290983606557376,0.0162576687116564,0.0128406919440812,1.8,2.12,-0.32000000000000006,1.5638,0.307,1.2568000000000001,8.96702,6.21726,2.74976,-0.798888888888889,-0.4677777777777778,-2.396666666666667,-1.4033333333333333,-0.9933333333333336,-64.71000000000001,-37.89,-26.820000000000007,22.42,4.47,17.950000000000003,3.84,3.65,0.18999999999999995,54.0,162.0,-108.0
Ir,Zr,-0.103,111,9,2.2,1.33,0.8700000000000001,-7.19,-6.27,-0.9200000000000008,-0.10222222222222231,0.0290983606557376,0.0181818181818181,0.010916542473919499,1.8,2.06,-0.26,1.5638,0.426,1.1378000000000001,8.96702,6.6339,2.33312,-0.798888888888889,-0.6966666666666667,-2.396666666666667,-2.09,-0.3066666666666671,-64.71000000000001,-56.42999999999999,-8.280000000000015,22.42,6.506,15.914000000000001,3.84,3.23,0.6099999999999999,54.0,112.0,-58.0
Ir,Tc,0.612,111,9,2.2,2.1,0.10000000000000009,-7.19,-6.09,-1.1000000000000005,-0.12222222222222229,0.0290983606557376,0.025390625,0.0037077356557376,1.8,1.83,-0.030000000000000027,1.5638,0.55,1.0138,8.96702,7.119381,1.847639,-0.798888888888889,-0.6766666666666666,-2.396666666666667,-2.03,-0.36666666666666714,-64.71000000000001,-54.81,-9.900000000000006,22.42,11.5,10.920000000000002,3.84,2.74,1.0999999999999996,54.0,79.0,-25.0
Ir,Ru,0.317,111,9,2.2,2.2,0.0,-7.19,-6.88,-0.3100000000000005,-0.0344444444444445,0.0290983606557376,0.0231999999999999,0.005898360655737699,1.8,1.78,0.020000000000000018,1.5638,1.05,0.5138,8.96702,7.3605,1.6065199999999997,-0.798888888888889,-0.7644444444444445,-2.396666666666667,-2.2933333333333334,-0.1033333333333335,-64.71000000000001,-61.92,-2.7900000000000063,22.42,12.41,10.010000000000002,3.84,2.7,1.1399999999999997,54.0,72.0,-18.0
Ir,Hf,0.177,111,9,2.2,1.3,0.9000000000000001,-7.19,-6.48,-0.71,-0.07888888888888888,0.0290983606557376,0.0184210526315789,0.0106773080241587,1.8,2.08,-0.28,1.5638,0.0139999999999999,1.5498000000000003,8.96702,6.82507,2.1419499999999996,-0.798888888888889,-0.7200000000000001,-2.396666666666667,-2.16,-0.2366666666666668,-64.71000000000001,-58.32000000000001,-6.390000000000001,22.42,13.31,9.110000000000001,3.84,3.2,0.6399999999999997,54.0,103.0,-49.0
